ImageID,Source,LabelName,Confidence,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL,Rotation
34c6ae6b98276243,crowdsource-verification,/m/03jm5,1.0,train,https://farm4.staticflickr.com/3919/14800257609_ce39949d82_o.jpg,https://www.flickr.com/photos/carlwwycoff/14800257609/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/carlwwycoff/,Carl Wycoff,"Beaver, Iowa",4992364,sWP5G2Slac9m/kS6/iN+Dw==,https://c3.staticflickr.com/4/3919/14800257609_e713f2503d_z.jpg,
53563ab5c237722a,verification,/m/03p055,0.0,train,https://c3.staticflickr.com/8/7194/6969154641_725e965db9_o.jpg,https://www.flickr.com/photos/linsinchen/6969154641,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/linsinchen/,Sinchen.Lin,ttesports-saphira,90127,XvWLsM2TMAOwkLRQ7LwQAg==,https://c8.staticflickr.com/8/7194/6969154641_e503619472_z.jpg,0.0
32579c8f12a4bc59,verification,/m/01q0g0,0.0,train,https://c2.staticflickr.com/1/32/68195686_ab198d9c23_o.jpg,https://www.flickr.com/photos/cote/68195686,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/cote/,Michael Coté,JP Bowling,1763134,gnwozVDwq46d/zvBE5qlqQ==,https://c2.staticflickr.com/1/32/68195686_ab198d9c23_z.jpg,0.0
1df93a609d6dc879,crowdsource-verification,/m/02wbm,0.0,train,https://c2.staticflickr.com/3/2855/13357947085_bf50801df9_o.jpg,https://www.flickr.com/photos/96491161@N03/13357947085,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/96491161@N03/,Will Thomas,Blue SPS,12612295,yafjMj4pb9vNZJO1E1dcsQ==,https://c8.staticflickr.com/3/2855/13357947085_b1e18b62ed_z.jpg,
57426b476f007dc3,crowdsource-verification,/m/01bjv,1.0,train,https://farm4.staticflickr.com/6042/6212102223_a0bee9b041_o.jpg,https://www.flickr.com/photos/didbygraham/6212102223,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/didbygraham/,Graham Richardson,Westcountry Ambulance M237UYD,460386,AVht+HwymyFkL9kbcngLwQ==,https://c7.staticflickr.com/7/6042/6212102223_ee8841d830_z.jpg,0.0
4784ad2615aa4f24,verification,/m/01nh1r,0.0,train,https://farm5.staticflickr.com/8218/8309012874_cd6debf7e6_o.jpg,https://www.flickr.com/photos/veritatem/8309012874,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/veritatem/,Heidi De Vries,My best friend knows me so well,166806,5TVWmJZbk28dpTvUjK20/Q==,https://c1.staticflickr.com/9/8218/8309012874_24fb6a2805_z.jpg,0.0
e738592ff45ded4a,machine,/m/06z04,0.9431959999999999,train,https://c3.staticflickr.com/9/8185/8404595641_263d2dbbd7_o.jpg,https://www.flickr.com/photos/trocaire/8404595641,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/trocaire/,Trocaire,IMG_1331,4224094,HvxOtA9KLa+hnP9sBN6CDw==,https://c8.staticflickr.com/9/8185/8404595641_eb1933914a_z.jpg,0.0
db55f39cec5225d3,verification,/m/0h8jyh6,0.0,train,https://farm4.staticflickr.com/6016/5987382385_c145affa99_o.jpg,https://www.flickr.com/photos/toolstop/5987382385,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/toolstop/,Mark Hunter,Metabo July 2011,4942457,vPG/ZZ0yeWWwH6hyFPcUWQ==,https://c5.staticflickr.com/7/6016/5987382385_40e059550d_z.jpg,0.0
0658ddbdc7da7e41,verification,/m/08znk6,0.0,train,https://farm2.staticflickr.com/7444/16208958578_0ec9619296_o.jpg,https://www.flickr.com/photos/jeepersmedia/16208958578,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jeepersmedia/,Mike Mozart,"Kraft Macaroni & Cheese, The Cheesiest",742225,SfndnRyzam8tmHFn9iAnyg==,https://c8.staticflickr.com/8/7444/16208958578_008b16493c_z.jpg,
c1c13fd6f3cdf2e8,verification,/m/07j7r,0.0,train,https://c1.staticflickr.com/7/6218/6273319545_ea09553978_o.jpg,https://www.flickr.com/photos/78428166@N00/6273319545,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/78428166@N00/,Tony Alter,Tan Mallard?,707177,P/Gqh0YW1q9LlXpVcpnkUQ==,https://c5.staticflickr.com/7/6218/6273319545_66932a980b_z.jpg,0.0
0c01954636296214,verification,/m/051_c9l,0.0,train,https://farm5.staticflickr.com/1228/1296675142_0ef7180363_o.jpg,https://www.flickr.com/photos/conner395/1296675142,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/conner395/,Dave Conner,Northern Constabulary - Land Rover Discovery at dingwall Scotland,257709,pjYYMaP2NXtxQRq9wy1/yw==,https://c7.staticflickr.com/2/1228/1296675142_0a9232cbcd_z.jpg,0.0
5ae126ced3ef7874,machine,/m/068jd,0.832304,train,https://farm5.staticflickr.com/4019/5161478137_c960ea9681_o.jpg,https://www.flickr.com/photos/jesuitsireland/5161478137,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jesuitsireland/,Irish Jesuits,Corkery003,480398,zJHv54oKPHCsz/Xipnj2cQ==,https://c1.staticflickr.com/5/4019/5161478137_33cc7897cd_z.jpg,0.0
522a869bc33ffce7,crowdsource-verification,/m/0k4j,1.0,train,https://farm8.staticflickr.com/42/82896849_1fa5d26ce7_o.jpg,https://www.flickr.com/photos/leighblackall/82896849,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/leighblackall/,Leigh Blackall,Bill and his excavator,133419,h/iS5mVYToaR7Q+vb8gAYg==,https://c3.staticflickr.com/1/42/82896849_1fa5d26ce7_z.jpg?zz=1,0.0
a343d100c4053d66,verification,/m/03bt1vf,1.0,train,https://farm7.staticflickr.com/6013/5997424971_f6fa8e22dc_o.jpg,https://www.flickr.com/photos/earthinfrastructure/5997424971,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/earthinfrastructure/,Earth  Infrastructure,14,76002,XipP4er3L7OoILomiRsu0Q==,https://c6.staticflickr.com/7/6013/5997424971_6cd85f43d8_z.jpg,0.0
03b042e6d248898e,crowdsource-verification,/m/0j2kx,0.0,train,https://c7.staticflickr.com/4/3682/9290342636_e98a5dea0f_o.jpg,https://www.flickr.com/photos/glavsm/9290342636,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/glavsm/,Sergey Glavatskikh,Emerald water,229677,nREuEoqs1DG8jb5UqUCVFA==,https://c5.staticflickr.com/4/3682/9290342636_62f1373c6a_z.jpg,0.0
7066df7f37501944,verification,/m/0283_qx,0.0,train,https://farm5.staticflickr.com/3956/15596425681_a04ebde3b0_o.jpg,https://www.flickr.com/photos/upsticksngo/15596425681,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/upsticksngo/,UpSticksNGo Crew,@upsticksngo said these were delicious. Pity they are made from flour. Us glutards just suffer if we eat them. Wish they made them #glutenfree. Wonder if I'll find #glutenfree #donuts while we #travel. #upsticksngo #foodphoto,124560,J8TEYArRmsdHRUktbWSS4A==,https://c6.staticflickr.com/4/3956/15596425681_e19d47d488_z.jpg,0.0
fc93a2208f33c2cb,machine,/m/09j2d,0.785613,train,https://c4.staticflickr.com/3/2322/1804283433_a2e71b8ff9_o.jpg,https://www.flickr.com/photos/carmichaellibrary/1804283433,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/carmichaellibrary/,carmichaellibrary,Day of the Dead Setup,161903,Vc4IyyxB+EbQwgd1U6KEsQ==,https://c5.staticflickr.com/3/2322/1804283433_8bdece0be2_z.jpg?zz=1,0.0
58ffe109f182073c,verification,/m/02wbm,1.0,train,https://c5.staticflickr.com/1/534/18947921099_fec71da1a7_o.jpg,https://www.flickr.com/photos/qubodup/18947921099,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/qubodup/,Iwan Gabovitch,Scrambled Eggs With Potatoes,4181613,DwW3nbYuH7gzAKjCC6fxHQ==,https://c6.staticflickr.com/1/534/18947921099_059ce4a533_z.jpg,0.0
7e4a26698e1917ef,machine,/m/0463sg,0.541546,train,https://c8.staticflickr.com/6/5260/5495186843_dbbf17a269_o.jpg,https://www.flickr.com/photos/polarity/5495186843,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/polarity/,Robert Agthe,Storkower mit Mama,254945,qKzt+d+ghQlVMOSNJfkDrw==,https://c2.staticflickr.com/6/5260/5495186843_3fbd279378_z.jpg,0.0
e6babb6b8152aa57,verification,/m/02yrp,1.0,train,https://farm8.staticflickr.com/2906/14075300719_b8ea135086_o.jpg,https://www.flickr.com/photos/jsjgeology/14075300719,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jsjgeology/,James St. John,"Diplomystus dentatus fossil fish (Split Fish Layer, Fossil Butte Member, Green River Formation, Lower Eocene; Promised Lands Quarry, Hams Fork Plateau, NW of Kemmerer, southwestern Wyoming, USA)",1133956,smFKczia8r7a86v+d8bygA==,https://c6.staticflickr.com/3/2906/14075300719_58d9f52d71_z.jpg,
05e2e54520f2f616,verification,/m/04169hn,0.0,train,https://farm7.staticflickr.com/3811/10418493393_ec725a0e13_o.jpg,https://www.flickr.com/photos/pdenker/10418493393,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/pdenker/,Patrick Denker,DSC07875,2127414,kdiDszWKZI7deFqnqSnnew==,https://c8.staticflickr.com/4/3811/10418493393_3041681e46_z.jpg,0.0
54fc1fa32e458f0a,machine,/m/06gfj,0.5532060000000001,train,https://c3.staticflickr.com/9/8746/16696160169_ccd50e0c6c_o.jpg,https://www.flickr.com/photos/panr/16696160169,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/panr/,Robert Cutts,"An event at Shiloh Gospel Hall, St John's, Antigua",410282,xbX5sCl9B88i7JNPgoakzA==,https://c1.staticflickr.com/9/8746/16696160169_b922e8351b_z.jpg,
aaa33ecf131fa69e,machine,/m/09j5n,0.857943,train,https://c7.staticflickr.com/9/8017/7601112560_d925edea4c_o.jpg,https://www.flickr.com/photos/prunderground/7601112560,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/prunderground/,Alex Miranda,Feet first,117031,i1Ax1iaZzMqNp/6HDuKXag==,https://c2.staticflickr.com/9/8017/7601112560_6a2ef781d8_z.jpg,0.0
aa870a5296edacde,crowdsource-verification,/m/01yrx,0.0,train,https://c7.staticflickr.com/6/5258/5542986592_94f12dda34_o.jpg,https://www.flickr.com/photos/strymeow/5542986592,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/strymeow/,Stephen,girl studying on bench,822054,EfdjzHfRZ/I4ofCabutQKw==,https://c1.staticflickr.com/6/5258/5542986592_e8a6492561_z.jpg,0.0
1aaa50857d98fad4,machine,/m/01c34b,0.745364,train,https://farm5.staticflickr.com/5132/5550915400_6d28cb1f4b_o.jpg,https://www.flickr.com/photos/eggrole/5550915400,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/eggrole/,Mark,auctioned shelves,3193166,hljvisaX/12xP+Ks6jL59g==,https://c6.staticflickr.com/6/5132/5550915400_c08a7eb963_z.jpg,0.0
1e24e66de7f24018,verification,/m/01482f,0.0,train,https://c1.staticflickr.com/5/4101/4855075423_c57b790d60_o.jpg,https://www.flickr.com/photos/kvh/4855075423,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/kvh/,Kyle Van Horn,planed and finished,2783509,CL5Oifb7/voak+EY1T70gw==,https://c6.staticflickr.com/5/4101/4855075423_614ea8657a_z.jpg,0.0
900208192766718a,machine,/m/07s6nbt,0.8601030000000001,train,https://c3.staticflickr.com/4/3044/3105890820_f4bbd03b2f_o.jpg,https://www.flickr.com/photos/butterseite/3105890820,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/butterseite/,Andreas Pizsa,handyladepunkt,90161,LOq0zJZB8L66czc/XrR02g==,https://c2.staticflickr.com/4/3044/3105890820_013bd247d4_z.jpg?zz=1,0.0
01bb29305436b19a,verification,/m/0nr94,0.0,train,https://c3.staticflickr.com/9/8385/8481886384_59b97e2503_o.jpg,https://www.flickr.com/photos/j_benson/8481886384,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/j_benson/,John Benson,Dogjog,2636352,DYNV2ZTHFv/vPTOuKjCi0g==,https://c4.staticflickr.com/9/8385/8481886384_9ef4e8ef68_z.jpg,0.0
bd7f220411e8d277,verification,/m/02gq5h,0.0,train,https://farm8.staticflickr.com/3204/2716856933_9ef7304390_o.jpg,https://www.flickr.com/photos/rtadlock/2716856933,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/rtadlock/,Robert Tadlock,My googles kept filling up,1316559,r014LCMdNJe3hPhBFJVjzw==,https://c7.staticflickr.com/4/3204/2716856933_0555fb48f8_z.jpg,0.0
2f1d159a53d8c350,verification,/m/0gwfl6,0.0,train,https://farm1.staticflickr.com/3312/3558597235_3f27329e46_o.jpg,https://www.flickr.com/photos/maxpax/3558597235,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/maxpax/,Maxpax,Fougasse,933360,ZgklROcz850jj5CYpRuEMA==,https://c2.staticflickr.com/4/3312/3558597235_b77b8bae16_z.jpg,0.0
a460c8f0d67cc902,verification,/m/0d4v4,0.0,train,https://farm3.staticflickr.com/3107/2571268494_f91c2f31e8_o.jpg,https://www.flickr.com/photos/cefeida/2571268494,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/cefeida/,Magic Madzik,163/366:Show me your breeches,1887772,QmED1XDaLpARmYyergygow==,https://c8.staticflickr.com/4/3107/2571268494_fb395caf75_z.jpg,0.0
55aa0ae9655a3e72,machine,/m/0hzy2,0.830355,train,https://farm3.staticflickr.com/4130/5188834241_877c0f87f0_o.jpg,https://www.flickr.com/photos/marinmuseum/5188834241,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/marinmuseum/,Marinmuseum Karlskrona,Bröllopsmässa på Marinmuseum,171554,lSKLJKdHbLE5HHXk8GEz4g==,https://c7.staticflickr.com/5/4130/5188834241_ffb33225e0_z.jpg,0.0
d2a51c933c3cd8e9,machine,/m/09cx8,0.542715,train,https://c2.staticflickr.com/8/7459/10951627886_c5fd2ff7cb_o.jpg,https://www.flickr.com/photos/jhayat/10951627886,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/jhayat/,Aziz J.Hayat,Just do it - تصوير عبدالعزيز جوهر حيات,573757,DhdAjwGo8I/KE8fMVOr56Q==,https://c6.staticflickr.com/8/7459/10951627886_69060d5c41_z.jpg,0.0
2da4d3a245c5ef69,machine,/m/0cgh4,0.552459,train,https://c2.staticflickr.com/6/5772/20504574836_ae8bfc9701_o.jpg,https://www.flickr.com/photos/markdoliner/20504574836,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/markdoliner/,Mark Doliner,Filoli,6951349,aqlrV6bAsonasH2IEdd7Vg==,https://c1.staticflickr.com/6/5772/20504574836_903dd7c306_z.jpg,0.0
258abb079eaeadc7,verification,/m/01prls,1.0,train,https://farm8.staticflickr.com/7529/15721211219_ec39133a86_o.jpg,https://www.flickr.com/photos/sg2012/15721211219,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/sg2012/,Steve Glover,"Sentinel Wagon, 8803 (1933)",631459,GvjMRSjv/m18uCznXCiumQ==,https://c7.staticflickr.com/8/7529/15721211219_4b0dfba10c_z.jpg,
f71525c50d439dad,verification,/m/07yv9,1.0,train,https://c6.staticflickr.com/4/3857/15016233935_291a61698e_o.jpg,https://www.flickr.com/photos/scubabrett22/15016233935,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/scubabrett22/,Brett Levin,Off Roading,11876851,ww6SHwO9YzaC63uMe68d+Q==,https://c5.staticflickr.com/4/3857/15016233935_78df2b9225_z.jpg,0.0
48034674b9e365fb,crowdsource-verification,/m/0c9ph5,1.0,train,https://c4.staticflickr.com/1/74/196104262_bff51bc637_o.jpg,https://www.flickr.com/photos/anniebee40/196104262,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/anniebee40/,Annie,Another hanging basket thingy in town,276914,EntRcpAlu8HV75+Ta9iq+A==,https://c4.staticflickr.com/1/74/196104262_bff51bc637_z.jpg,0.0
f645e435a2d2645f,machine,/m/0c9ph5,0.781655,train,https://c8.staticflickr.com/1/40/85795607_87cb20fd77_o.jpg,https://www.flickr.com/photos/clearlyambiguous/85795607,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/clearlyambiguous/,Scott Robinson,Leave it to me,2191656,Tuw0YY4Dz6Y8GbkbSyLM6g==,https://c8.staticflickr.com/1/40/85795607_87cb20fd77_z.jpg,0.0
4c23ed88b0a543d4,machine,/m/02p0tk3,0.629907,train,https://farm5.staticflickr.com/113/301521348_932e64bf20_o.jpg,https://www.flickr.com/photos/hyku/301521348,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/hyku/,Josh Hallett,Woman in Front,296197,VafSa9mkw3GE+VAMhIob2A==,https://c4.staticflickr.com/1/113/301521348_932e64bf20_z.jpg,0.0
174d019bcbce4d9d,verification,/m/09j2d,1.0,train,https://c6.staticflickr.com/9/8120/8633349131_1859eca1d5_o.jpg,https://www.flickr.com/photos/sparker/8633349131,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/sparker/,Steve Parker,The moment arrives,568024,QRkLVkrmcnpybFhA7wxB1g==,https://c7.staticflickr.com/9/8120/8633349131_a8c69461f2_z.jpg,0.0
